Gene Name;"""Replicate 1, Medium channel SILAC, time 0""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 1h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 2h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 3h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 4h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 5h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 6h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 9h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 12h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 24h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 1h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 2h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 3h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 4h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 5h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 6h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 9h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 12h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 24h""";"""Replicate 2, Medium channel SILAC, time 0""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 1h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 2h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 3h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 4h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 5h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 6h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 9h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 12h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 24h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 1h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 2h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 3h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 4h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 5h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 6h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 9h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 12h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 24h""";"""Replicate 1, Heavy channel SILAC, time 0""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 1h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 2h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 3h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 4h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 5h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 6h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 9h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 12h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 24h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 1h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 2h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 3h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 4h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 5h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 6h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 9h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 12h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 24h""";"""Replicate 2, Heavy channel SILAC, time 0""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 1h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 2h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 3h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 4h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 5h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 6h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 9h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 12h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 24h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 1h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 2h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 3h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 4h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 5h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 6h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 9h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 12h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 24h""";"""Replicate 1, Unlabeled, Baseline, AspN Peptide Library Protocol""";"""Replicate 2, Unlabeled, Baseline, AspN Peptide Library Protocol""";"""Replicate 1, Unlabeled, Baseline, LysN Peptide Library Protocol""";"""Replicate 2, Unlabeled, Baseline, LysN Peptide Library Protocol"""
"""Ehd1""";452.3882898;420.7488347;416.2879803;394.2879134;414.9479579;431.1417563;411.6732947;423.6268751;423.8930802;414.223412;307.8455918;373.6109713;418.6163346;444.6607928;439.1936473;438.7157927;420.0263956;403.5524069;433.6709464;418.1937796;367.5441028;495.848988;490.0629102;500.9158914;488.5938273;491.054804;487.1229822;460.6631795;462.8257529;436.8511847;452.4315183;342.7733134;446.8164774;471.7292118;514.2272829;489.1161164;473.5169468;445.6168591;485.0285261;448.3722966;465.610076;394.1177038;49.32594505;59.0041932;57.87709803;60.58368482;68.92916755;68.07844622;51.41260498;57.93676482;66.41937859;64.5968008;79.0274616;57.14315501;62.74823562;75.20985811;81.47123123;100.0341481;126.2527301;138.756826;235.1894913;302.9631655;438.1206386;40.10102484;45.45334843;48.68236823;44.05823679;59.36412382;52.54923541;63.30717105;49.44513087;70.62662061;66.53370113;90.66083265;40.70463792;51.86606777;48.0503521;73.54043775;99.31812784;135.8268178;178.4035256;267.5500217;312.0844763;471.3762011;0.0;0.0;0.0;0.0
"""Gbp5;Gbp1""";30.25508331;27.36995649;26.05972072;30.90621833;37.78459452;32.77803259;36.62074936;35.6664828;48.71223696;37.94094957;45.22056439;49.38688797;26.50680415;28.88190655;28.59974727;33.17420239;27.91441355;29.95688513;36.98880241;33.98525506;32.27834831;24.60785568;21.83694617;24.08271408;24.32319745;23.48402333;25.5479484;29.84518811;40.36571612;16.37241548;32.98774648;33.27583563;27.70405475;25.34236019;25.26066816;17.34545998;26.33116715;26.33750063;26.36235054;28.46609389;29.00052335;28.64463241;24.72000134;34.79928063;29.1579323;19.50877665;26.46434513;22.35501796;26.85966663;37.91438393;37.20651416;38.43042369;54.21093836;44.40947183;33.82977874;25.73020031;24.29325156;44.90044978;87.72862868;128.5658386;213.6181521;253.5190915;267.1802546;26.61442377;20.7055086;23.97199376;28.00789598;26.85045754;29.35389277;25.54998942;27.85234412;17.31492133;38.41868261;33.58448259;35.40759281;22.26104749;25.51605344;20.09403017;47.4308923;83.75585989;118.4698816;228.6371327;219.9733632;223.9268107;0.0;0.0;0.0;0.0
"""Stat1""";75.84222247;72.19386116;71.06704953;66.85902831;63.28943495;72.33595168;70.14158528;64.22015155;71.06111956;63.08744815;57.52453482;63.96160394;67.50725972;76.51201272;73.699978;70.15912444;68.21955102;66.25753375;66.72977911;62.40779142;73.86068626;80.86877964;79.55764574;76.81337399;81.50070477;74.11895777;80.23225564;72.81592896;71.23646367;71.57393659;58.64846752;47.24628822;69.71998083;71.16076736;74.99036315;78.42788744;76.61111755;77.12758648;68.75233366;70.14160776;60.58824481;75.68482082;27.76475172;19.71412078;36.42972354;28.83669361;30.54383542;25.17018685;40.20395778;34.40776324;38.07147962;36.84212437;42.71845626;27.35597206;25.39944633;31.74686773;25.07883489;31.698239;43.52359673;35.48099152;80.32360565;136.8552848;300.5631263;20.80950907;25.58587249;30.03342923;30.10603078;24.44609731;29.03209504;38.40802712;27.62450971;34.58361492;28.43076414;31.37651343;20.46812885;21.46088364;17.60520629;35.12077238;40.56904549;34.20345377;35.89826116;93.69784145;129.9789561;323.5209264;77.95421726;63.8823548;72.10713856;99.67092228
"""Mir147;AA467197";270.0180365;253.6626051;244.3646846;318.7154854;299.9920729;311.1728163;281.8479331;316.5586644;263.6084437;271.1027415;338.1473301;312.858043;299.475287;305.5410762;310.5146407;284.1837042;309.9009665;231.7831346;238.4551106;161.8104187;144.0635179;392.0062271;400.7654308;394.4565002;388.5352002;394.4300518;454.2778888;472.8991935;432.2624132;466.7535739;480.4056968;432.6534971;435.7627384;421.3299915;496.7099639;432.9793836;473.3116006;455.3297014;430.4547856;344.0625593;311.1715252;205.4459528;69.54096156;63.10930501;88.60976342;69.03137166;54.07993174;73.75911572;59.13645704;75.83708343;85.60768933;46.51325365;135.8459563;85.98618716;92.16650008;64.06968942;115.5413115;107.3724965;145.1590886;187.8582317;422.6783823;519.9180643;594.4681455;69.46661494;58.74964146;58.11822233;98.8182012;84.10304475;72.51897376;60.83948465;76.59047347;65.65356468;74.43985025;89.62370384;58.29221821;50.08676911;55.31076976;64.99362115;120.4298876;205.1769466;327.1014358;573.4758556;969.4837423;983.7733159;0.0;0.0;0.0;0.0
"""Sp110""";10.61530597;13.74200925;11.25608404;13.29464187;13.55340662;13.08849584;10.66620237;12.91926354;9.51516043;9.657814853;6.602084461;15.93674103;15.1556701;14.47187935;10.6585651;10.40945364;10.46497375;10.40857721;9.615686383;7.773496076;6.779243859;17.55451473;16.7401203;19.94720219;17.21261471;16.44379602;14.61520564;14.26235273;12.34895413;10.5590053;10.26280936;6.643838444;18.89437038;17.62383688;16.30081608;13.79763739;13.62272532;12.99408309;11.8167828;10.85059662;11.91415469;8.017404733;6.181558821;4.555567995;4.475812934;2.04132249;5.318216215;2.82114863;2.271918648;2.702967116;3.707243672;3.696426877;5.98290422;3.756733378;6.333149731;3.911125666;3.45644791;4.934376419;7.709124803;10.76826414;24.41729596;27.28981057;36.78706123;3.701442748;4.629571114;2.690342394;2.420553776;2.521404491;3.054275832;2.505648216;3.82973175;3.744386883;4.523302083;6.128432035;2.430203972;1.799638714;2.57501439;3.995549536;6.30349627;9.465885859;13.87633704;24.57361418;37.7435012;43.63459849;11.66399049;28.66720156;14.43626203;7.030478623
"""Cmpk2""";67.26623536;57.28554553;69.67258004;80.06686324;104.3797079;64.87887376;88.21410136;67.65135816;88.32446619;80.80991901;93.28385848;71.71010392;63.58718863;97.15750787;74.12430485;84.20943163;80.84132049;62.88238039;75.94087534;93.40686379;117.286646;56.93718642;63.90374156;68.5661507;75.11340749;80.75330331;80.5548701;81.38772645;57.69936207;75.8248187;79.14145647;58.88725581;82.60940988;71.30161071;74.50537885;65.12298251;68.71459244;61.89746369;54.63734595;78.61880624;77.14665296;97.13815429;124.3185508;124.238954;93.17552314;81.66870108;85.33696487;77.77330848;139.1935111;111.7462218;123.3449502;104.9508906;98.95691197;129.8864562;80.85823033;100.2958731;65.80525125;75.81852835;109.7883955;158.3679093;340.8576743;463.6131608;647.727579;104.0075068;59.29786747;68.63334573;92.04309786;92.97723607;111.788701;99.38469872;98.68945434;106.0216726;78.13149973;93.43059354;83.97766364;100.9864658;100.0464676;70.37021767;85.14393934;110.3673754;168.4517289;382.7958837;441.573337;639.0053144;0.0;0.0;8.852790245;0.0
"""Pyhin1""";52.89724581;59.02748703;55.8416199;57.78859302;57.86395865;54.96973217;61.57282532;61.25469123;57.97605581;66.57067083;61.80593082;61.01530147;64.72721902;57.7523673;63.01376862;59.0535111;58.83335298;59.40017386;53.86472335;56.32138943;49.01664085;50.15882066;57.37672206;60.62630856;64.28819291;59.89427516;58.30500199;57.25777062;57.50631092;58.75762313;55.3411861;68.61176438;63.64291898;62.39492403;59.05470232;63.27855092;57.48890494;58.79400077;53.38094109;47.6895822;50.08860651;49.88696778;34.01338923;28.83070162;38.38462154;38.42224278;37.69073945;42.84764058;43.08443615;39.24753952;44.25262662;55.81495996;46.48343756;58.38828907;37.63407923;37.45694561;43.13183818;26.18717982;57.16866675;80.67784808;157.742081;195.0856292;265.2072421;32.67759788;34.83812687;33.56297437;40.82901767;35.80314505;37.07374129;29.39173057;27.63488869;37.08694624;32.34024083;24.5894513;36.72241496;32.23491247;41.1710343;31.20654366;36.02423737;58.14828267;80.03390937;159.4688952;185.7517993;244.1409125;12.78497793;7.379548978;0.0;0.0
"""Prdx5""";4962.960511;4705.054161;4713.711201;4797.18061;4695.38025;4568.742639;4621.499271;4695.704937;4794.147247;4792.302537;4331.567769;4270.625433;4454.997012;4740.765496;4600.695647;4729.962741;4655.154794;4660.259887;4829.002992;4501.730783;4122.769054;5984.732;5771.764595;5874.380386;5645.6653;5689.994705;5810.254064;5619.558627;5855.780454;5923.66133;5625.460693;4857.643728;5298.831291;5353.387522;5805.489111;5897.194603;5670.336113;5771.835107;5646.013953;5617.749913;5900.721926;5219.237014;261.0815043;256.6154979;278.6036229;318.9341573;329.2064056;330.6292144;333.7316153;328.6702396;448.8406473;522.7046684;899.7483129;273.1237883;279.239624;309.2186068;325.3792109;372.986997;490.7088821;613.8661221;1207.205286;1823.807817;4728.693976;312.9233042;323.0347825;286.2039378;336.8183085;295.9348227;408.6408086;453.0425561;498.2620511;532.0964983;651.4486995;1029.570002;212.2328416;316.0853464;317.6895642;435.3458797;540.5449284;564.3785604;745.8282577;1442.789699;2412.69313;6005.439118;3344.797666;3582.966856;3003.289723;3862.258032
"""Hspa8""";4635.670038;4620.269846;4626.910194;4551.745865;4600.529614;4488.354911;4538.381966;4576.635204;4566.949638;4563.602234;3714.408977;4555.679298;4630.760647;4696.406495;4521.158385;4680.315574;4619.100208;4614.171071;4594.133106;4369.331966;3669.63318;5049.277945;4907.401647;4825.289068;4966.626247;4980.740556;4848.9917;4956.346327;5048.998488;4663.038514;4545.078988;3968.068091;4809.946332;4973.529351;5152.132049;4944.243834;4991.699276;4820.465395;5128.592051;4684.626844;4667.138246;3739.987876;335.9060872;297.8462329;335.5207301;362.1014677;346.6808137;328.9170033;480.539811;427.7831525;593.9080959;731.8723168;1197.359381;293.0010958;360.6694863;356.7724432;391.7545539;467.1207745;625.2583372;628.6525428;1018.376732;1462.068379;2978.342815;332.0511164;333.3644496;369.0622372;368.1724464;384.2055193;398.511104;370.5817462;461.0535496;521.6255252;679.5838495;1247.048854;359.2879409;382.6650788;420.0475482;404.7507988;471.9201162;549.224311;661.3850509;961.7720083;1417.748693;2691.840701;0.0;0.0;0.0;0.0
"""Nampt""";387.8787002;352.4722648;340.2070597;324.4613644;344.0720559;335.2019251;325.9604242;347.4914754;357.3990169;341.7237527;296.5812452;316.9608227;328.9904559;351.3945438;351.1259737;352.4653906;330.280744;344.1048574;348.9904682;327.6621243;309.4061968;381.1574411;341.3075554;347.0630779;359.0633758;350.9086191;383.9043714;362.7887175;384.3232344;388.0822052;357.9945662;287.2762888;322.4254358;336.8917524;365.7954923;377.3087397;361.7342663;369.0669845;378.8955456;355.5629185;371.9327411;331.5165216;33.4314339;45.2621903;34.8286183;39.44532702;37.3860212;30.83699304;38.82759403;48.08410975;56.59057568;69.48861588;110.4382445;34.1994439;37.54411225;44.74696019;36.96734765;55.41488875;64.57501615;83.58351814;146.4013548;180.550868;292.3181332;35.29794489;29.37642666;26.16225717;33.1228878;39.23463422;37.87983025;36.84632667;44.61244952;71.57569529;69.94835637;108.4030185;26.40074759;30.86384811;29.97736059;39.86439082;47.89587457;68.9030276;92.0776061;165.1509827;204.0101391;311.9850774;333.1710539;365.8697925;321.5544064;232.1436932
"""Il1a""";7.646151857;15.96546478;9.97165092;9.350846495;8.901398855;13.98063638;9.860557807;8.017024967;11.44253927;17.65372735;22.15489298;8.152264351;8.785550808;4.948912444;14.40162032;16.84549635;10.82371434;14.43519306;16.33485637;18.97574412;12.98741665;9.360117032;11.06027235;10.5580649;11.28446682;14.42898079;10.39804077;11.4140021;9.269169009;11.14299695;11.04812526;11.34429899;15.8938795;15.8959123;14.4059904;10.11401716;12.23610048;16.02287134;11.8489589;16.87601734;11.24555664;13.39014317;3.078675895;2.436355256;1.517289205;15.07979675;13.28205682;11.32368865;4.803904901;6.769256971;5.800709854;7.559310943;9.765227745;3.243871741;5.094924144;16.96125639;42.67626788;62.30469459;96.60977255;145.2754708;152.2618857;158.3524861;21.71019811;4.727775648;4.634912406;4.222337938;12.31051781;3.891069529;14.71623323;7.395070476;3.43601019;7.4385089;8.135402918;6.164694447;5.027156587;6.976293637;15.47881496;38.0327181;72.4394972;77.31087534;82.25395711;103.5722976;99.09140116;19.29324274;0.0;0.0;0.0;0.0
"""Clic4""";387.9237776;397.6670972;371.430629;377.58534;389.0429407;377.0564268;382.9246716;374.0143915;361.8195655;361.806862;292.0742128;412.490304;408.5802976;394.4380785;402.9063803;406.2523235;376.5858014;376.1914341;390.6461935;341.3587815;275.2687693;473.5722059;477.9747764;441.5388478;442.6299793;461.3479917;457.7714229;446.7532714;426.1995958;437.0077622;426.3240128;336.5025672;464.0073072;474.2034512;488.6671011;467.2077988;444.2657993;472.7546813;500.0317496;442.818075;441.1199788;320.3182829;128.3001733;160.985159;81.38743616;154.0387244;146.9750026;160.4350112;166.2747379;115.8363061;216.3405657;156.8352863;216.3528168;117.1454924;119.6865875;171.1753064;200.661684;208.3232292;300.0371233;399.695022;625.3011112;722.9092902;772.1069952;117.2524973;161.6606377;115.3267296;154.7877701;134.1150995;122.5074089;128.6391543;135.6972342;130.7309567;163.7427322;210.2633801;165.5180566;142.4372273;113.2455126;136.6999666;213.2131705;347.9024069;480.0950147;760.5387814;908.353343;902.1219125;638.3728456;466.684972;264.6029942;248.5230708
"""Dnaja1;Mir207""";111.8433919;106.6512967;101.9995968;102.6606636;93.71281692;91.94635475;82.83018212;81.04408301;78.38601813;65.31420785;41.23577514;97.78071188;94.88730804;98.08807681;95.19191647;92.15283373;88.45388321;86.51175899;73.9637119;66.89228898;50.0159572;109.3439954;113.9924451;106.3355655;99.45289284;91.78345493;92.0350058;88.69296766;85.66757458;75.79889594;63.73733162;40.28091756;98.828224;102.4233687;104.493943;98.05358131;93.13080907;89.98009616;94.29997594;75.9232359;71.672575;50.09891749;10.35722369;15.60433504;11.07126477;12.51111401;22.57510478;12.99699137;20.27953392;23.07198693;28.05467157;34.2808952;45.04549624;18.24800094;8.74278642;17.65178676;16.23075588;22.75297517;27.94865713;36.27448941;61.65455979;81.84256912;118.8023662;9.564564622;9.964029185;8.071684339;10.49865542;10.93809059;16.15903748;15.87731932;20.18858838;27.30374574;34.41907182;46.8997681;8.918229503;9.607316959;11.66956509;16.9884666;24.5707903;28.7292158;38.0651497;61.89585207;87.42102906;115.8464357;0.0;0.0;0.0;0.0
"""Xaf1""";6.482374915;10.03917981;6.545459716;10.81576435;11.52689886;12.52736378;9.791015132;15.15384516;8.61903294;5.166304443;7.183898658;11.40771085;13.62715866;12.67532639;12.50196752;10.12175011;15.70264406;10.87463974;6.519835561;7.757525548;11.32383119;7.662278152;6.680426422;5.835351697;7.409501517;6.057991834;4.564841384;5.223697806;9.715057393;3.618694725;9.042283844;9.301420294;8.023244625;4.28674187;5.690020739;5.550464752;5.734109452;5.232102477;4.692546716;10.10299678;5.434739935;7.370432511;2.755976009;5.960744614;4.03215673;6.497260101;9.240566533;6.737075776;5.225377361;3.395193829;4.897510393;5.037264111;7.318354686;9.058061023;3.061568738;3.84649789;6.075035268;10.09972579;16.4306518;21.18387806;39.90605916;48.6094881;54.35851447;3.176933556;2.559126786;4.296964351;2.496075823;4.313184408;3.150214265;5.614387426;4.076432906;2.76333056;4.086060512;4.671978639;3.386559696;1.927827493;4.619762978;3.876485139;6.976097824;11.70815499;17.40007225;35.23020113;44.5332546;54.04804086;10.95528328;0.0;0.0;0.0
"""Cd38""";33.16778289;39.48016258;35.09534877;40.335087;35.78307527;41.76045297;37.01818486;35.25232824;42.50450737;36.23604132;39.09914691;40.75811579;42.77120012;41.34946614;39.91102307;39.15338103;39.43827075;34.21536623;35.95044937;32.17184427;28.92814883;37.32645361;35.83108505;33.58275618;26.70190323;31.06393024;36.7577355;40.08762589;35.2389789;38.88271713;32.87287866;30.70199541;34.30135693;33.5929949;41.90157875;32.6082695;36.97277792;37.54199297;44.82153176;38.71196164;34.51100005;25.97079727;8.725117617;6.999865029;5.395311268;10.75834051;6.825022162;7.027409745;6.363290754;8.825247173;7.628153567;6.195347639;10.74158646;11.95002348;7.439204592;7.371493219;9.366711992;4.775678779;10.84633281;11.58811161;25.98093631;36.43857174;66.07615071;4.507593391;5.497015344;6.821316136;6.635222655;4.529314824;7.378300464;5.508859275;5.179791961;9.682728835;7.053987046;9.940120057;6.667767408;5.495562977;5.96326597;5.91581351;7.085127431;9.083875904;11.25437301;24.45907543;37.67873987;65.92221859;5.703984559;13.96340586;2.344687292;7.300007726
"""Akr1a4""";1771.191648;1591.428259;1593.248915;1486.8474;1493.423337;1467.76553;1460.159637;1512.316114;1558.12984;1564.067522;1446.482251;1421.47636;1425.033445;1566.987039;1506.153554;1554.877977;1449.813096;1528.928964;1489.062078;1502.724662;1460.237094;1773.880415;1548.317917;1509.246505;1463.956983;1398.184224;1479.661007;1457.584874;1418.653793;1515.138454;1493.822194;1381.02159;1404.33505;1366.621728;1498.51612;1575.43805;1464.336317;1464.156551;1455.001319;1478.799505;1526.005829;1416.081682;113.7435775;120.3961666;136.2561381;178.6336937;126.4163593;151.4832547;176.1361566;185.1130326;348.9380681;460.5498577;710.5406408;156.0417336;193.2336521;163.5398969;154.1845786;176.8346833;221.0986894;275.0545436;546.8602253;782.0253167;1422.932575;128.6655875;128.8652268;116.0531158;148.658106;123.4399781;135.6850453;166.1744987;178.1602826;288.983473;405.001278;716.3544531;137.1757317;121.3871566;108.3535279;134.0706644;144.9128624;193.9391337;251.1548407;526.7793078;848.6270636;1516.152578;779.0415721;582.4069972;1218.268216;1088.145404
"""Arf4""";82.28946987;72.84967242;66.09692431;79.66516536;56.17652547;68.97403132;62.02081321;77.03350366;61.84691014;58.32120836;48.77144695;64.90222362;62.34314428;70.27907308;74.91860815;70.89346136;72.00043818;66.06521478;63.87115483;67.04229817;55.22839964;96.44631805;78.91315909;87.92570885;74.07415494;73.26581579;81.71889353;77.2694663;79.6641492;84.07557129;71.25962729;56.06697167;71.6943319;76.00531539;81.45855927;85.14888703;84.12487264;81.87827431;82.06659697;74.79765374;86.4474639;73.81586086;0.784428729;1.140834317;0.891915352;1.865183248;2.63466232;4.111100256;4.145529785;10.02643783;9.426415965;12.36293067;21.39439478;0.540249263;1.066952509;3.420994937;5.89626289;9.906859466;14.17378236;19.44683821;31.58753787;40.99166048;62.55306933;1.401288441;0.792409354;1.045798136;1.636891781;3.073615234;4.166585877;5.004985164;6.905700548;11.50340759;14.30383408;28.53971416;0.885487621;0.894616913;3.265527594;6.377876929;11.44955498;14.69431259;21.01805416;37.05423754;51.79221637;77.47662764;124.1918203;131.4460237;41.45367244;67.74661029
"""Dnaja2;AK163592";126.1760314;120.1866903;112.2952589;108.7641311;114.3081462;108.8012313;104.1852557;93.30421612;92.09977577;92.05563604;71.67274311;108.2744492;111.385806;117.0209847;105.9555919;113.1691122;104.03307;102.4370148;101.4876781;92.98048979;68.70483265;118.6025303;115.6833602;116.4445264;112.9855123;115.7604467;108.4777613;111.8182856;108.4583599;96.76954272;85.96622933;55.9866696;114.9989445;118.2284414;118.6338102;110.9189914;113.070503;108.5153183;100.0713755;106.8967939;93.65735389;64.90119026;9.268717723;14.05711258;11.00315275;12.91694577;8.385961427;12.49904436;15.29887893;14.46843047;20.88636659;24.97826073;43.41854533;15.24986067;15.42614175;12.08574493;13.1557875;19.19179821;29.01099476;36.98067743;62.83495866;79.91631592;103.1468452;5.813151263;5.648523671;6.023986317;9.432858897;8.549108576;9.30819746;12.48126194;14.38243963;20.4756606;26.69403707;41.60557335;4.337006866;5.526606794;7.071743062;13.64510775;18.74887466;26.08257812;39.49367043;65.47267717;84.78621796;101.9075402;0.0;0.0;0.0;0.0
